month,oil,gas,inflation,product,usdcny,naphtha,copper,bdi,lldpe,propylene_proxy,product_diff,oil_diff,oil_lag1,oil_diff_lag1,oil_lag2,oil_diff_lag2,oil_lag3,oil_diff_lag3,oil_roll3,oil_roll6,gas_diff,gas_lag1,gas_diff_lag1,gas_lag2,gas_diff_lag2,gas_lag3,gas_diff_lag3,gas_roll3,gas_roll6,inflation_diff,inflation_lag1,inflation_diff_lag1,inflation_lag2,inflation_diff_lag2,inflation_lag3,inflation_diff_lag3,inflation_roll3,inflation_roll6,usdcny_diff,usdcny_lag1,usdcny_diff_lag1,usdcny_lag2,usdcny_diff_lag2,usdcny_lag3,usdcny_diff_lag3,usdcny_roll3,usdcny_roll6,naphtha_diff,naphtha_lag1,naphtha_diff_lag1,naphtha_lag2,naphtha_diff_lag2,naphtha_lag3,naphtha_diff_lag3,naphtha_roll3,naphtha_roll6,copper_diff,copper_lag1,copper_diff_lag1,copper_lag2,copper_diff_lag2,copper_lag3,copper_diff_lag3,copper_roll3,copper_roll6,bdi_diff,bdi_lag1,bdi_diff_lag1,bdi_lag2,bdi_diff_lag2,bdi_lag3,bdi_diff_lag3,bdi_roll3,bdi_roll6,lldpe_diff,lldpe_lag1,lldpe_diff_lag1,lldpe_lag2,lldpe_diff_lag2,lldpe_lag3,lldpe_diff_lag3,lldpe_roll3,lldpe_roll6,propylene_proxy_diff,propylene_proxy_lag1,propylene_proxy_diff_lag1,propylene_proxy_lag2,propylene_proxy_diff_lag2,propylene_proxy_lag3,propylene_proxy_diff_lag3,propylene_proxy_roll3,propylene_proxy_roll6,product_diff_lag1,product_diff_lag2,product_diff_lag3,month_num,year
2015-05-01,64.08,2.85,0.51,8933.0,6.20345,65.55999755859375,2.759500026702881,589.0,9750.0,1.4799975585937517,-751.0,4.559999999999995,59.52,3.6300000000000026,55.89,-2.210000000000001,58.1,10.340000000000003,59.830000000000005,57.948333333333345,0.2400000000000002,2.61,-0.2200000000000002,2.83,-0.040000000000000036,2.87,-0.1200000000000001,2.7633333333333336,2.938333333333333,0.31,0.2,-0.39999999999999997,0.6,0.16999999999999998,0.43,0.8999999999999999,0.4366666666666667,0.11666666666666665,0.002454545454545709,6.200995454545454,-0.03760909090909159,6.238604545454546,-0.013242822966506473,6.2518473684210525,0.0337123684210523,6.21435,6.216943489974938,-1.220001220703125,66.77999877929688,13.789997100830078,52.9900016784668,0.0,52.9900016784668,0.0,61.776666005452476,58.10666720072428,-0.1269998550415039,2.8864998817443848,0.35849976539611816,2.5280001163482666,0.0,2.5280001163482666,0.0,2.7246666749318442,2.678083380063375,-2.0,591.0,-11.0,602.0,62.0,540.0,-68.0,594.0,618.6666666666666,-1045.0,10795.0,435.0,10360.0,1275.0,9085.0,135.0,10301.666666666666,9792.5,-5.78000122070312,7.259998779296872,10.159997100830076,-2.8999983215332037,2.210000000000001,-5.1099983215332045,-10.340000000000003,1.9466660054524734,0.1583338673909497,961.0,-692.0,1695.0,5,2015
2015-06-01,61.48,2.78,0.35,8715.0,6.2052,63.59000015258789,2.623500108718872,800.0,9780.0,2.1100001525878938,-218.0,-2.6000000000000014,64.08,4.559999999999995,59.52,3.6300000000000026,55.89,-2.210000000000001,61.69333333333333,57.805,-0.07000000000000028,2.85,0.2400000000000002,2.61,-0.2200000000000002,2.83,-0.040000000000000036,2.7466666666666666,2.8216666666666668,-0.16000000000000003,0.51,0.31,0.2,-0.39999999999999997,0.6,0.16999999999999998,0.35333333333333333,0.27,0.0017499999999994742,6.20345,0.002454545454545709,6.200995454545454,-0.03760909090909159,6.238604545454546,-0.013242822966506473,6.203215151515152,6.219705394736842,-1.9699974060058594,65.55999755859375,-1.220001220703125,66.77999877929688,13.789997100830078,52.9900016784668,0.0,65.3099988301595,59.15000025431315,-0.1359999179840088,2.759500026702881,-0.1269998550415039,2.8864998817443848,0.35849976539611816,2.5280001163482666,0.0,2.756500005722046,2.6422500610351562,211.0,589.0,-2.0,591.0,-11.0,602.0,62.0,660.0,621.6666666666666,30.0,9750.0,-1045.0,10795.0,435.0,10360.0,1275.0,10108.333333333334,9786.666666666666,0.630002593994142,1.4799975585937517,-5.78000122070312,7.259998779296872,10.159997100830076,-2.8999983215332037,2.210000000000001,3.6166654968261724,1.3450002543131514,-751.0,961.0,-692.0,6,2015
2015-07-01,56.56,2.84,0.01,7999.0,6.20845,52.209999084472656,2.367500066757202,1131.0,8895.0,-4.350000915527346,-716.0,-4.919999999999995,61.48,-2.6000000000000014,64.08,4.559999999999995,59.52,3.6300000000000026,60.706666666666656,59.27166666666667,0.06000000000000005,2.78,-0.07000000000000028,2.85,0.2400000000000002,2.61,-0.2200000000000002,2.823333333333333,2.796666666666667,-0.33999999999999997,0.35,-0.16000000000000003,0.51,0.31,0.2,-0.39999999999999997,0.2900000000000001,0.3499999999999999,0.0032500000000004192,6.2052,0.0017499999999994742,6.20345,0.002454545454545709,6.200995454545454,-0.03760909090909159,6.2057,6.2180912280701754,-11.380001068115234,63.59000015258789,-1.9699974060058594,65.55999755859375,-1.220001220703125,66.77999877929688,13.789997100830078,60.4533322652181,59.0199998219808,-0.2560000419616699,2.623500108718872,-0.1359999179840088,2.759500026702881,-0.1269998550415039,2.8864998817443848,0.35849976539611816,2.583500067392985,2.615500052769979,331.0,800.0,211.0,589.0,-2.0,591.0,-11.0,840.0,708.8333333333334,-885.0,9780.0,30.0,9750.0,-1045.0,10795.0,435.0,9475.0,9777.5,-6.46000106811524,2.1100001525878938,0.630002593994142,1.4799975585937517,-5.78000122070312,7.259998779296872,10.159997100830076,-0.25333440144856684,-0.2516668446858728,-218.0,-751.0,961.0,7,2015
2015-08-01,46.52,2.77,-0.14,7849.0,6.3382523809523805,54.150001525878906,2.3380000591278076,903.0,9120.0,7.630001525878903,-150.0,-10.04,56.56,-4.919999999999995,61.48,-2.6000000000000014,64.08,4.559999999999995,54.85333333333333,57.34166666666666,-0.06999999999999984,2.84,0.06000000000000005,2.78,-0.07000000000000028,2.85,0.2400000000000002,2.796666666666667,2.78,-0.15000000000000002,0.01,-0.33999999999999997,0.35,-0.16000000000000003,0.51,0.31,0.0733333333333334,0.25499999999999995,0.1298023809523805,6.20845,0.0032500000000004192,6.2052,0.0017499999999994742,6.20345,0.002454545454545709,6.250634126984127,6.232492063492064,1.94000244140625,52.209999084472656,-11.380001068115234,63.59000015258789,-1.9699974060058594,65.55999755859375,-1.220001220703125,56.65000025431315,59.21333312988281,-0.02950000762939453,2.367500066757202,-0.2560000419616699,2.623500108718872,-0.1359999179840088,2.759500026702881,-0.1269998550415039,2.443000078201294,2.583833376566569,-228.0,1131.0,331.0,800.0,211.0,589.0,-2.0,944.6666666666666,769.3333333333334,225.0,8895.0,-885.0,9780.0,30.0,9750.0,-1045.0,9265.0,9783.333333333334,11.98000244140625,-4.350000915527346,-6.46000106811524,2.1100001525878938,0.630002593994142,1.4799975585937517,-5.78000122070312,1.796666920979817,1.871666463216145,-716.0,-218.0,-751.0,8,2015
2015-09-01,47.62,2.66,-0.16,7550.0,6.3676047619047615,48.369998931884766,2.3454999923706055,900.0,8805.0,0.7499989318847682,-299.0,1.0999999999999943,46.52,-10.04,56.56,-4.919999999999995,61.48,-2.6000000000000014,50.23333333333334,55.96333333333333,-0.10999999999999988,2.77,-0.06999999999999984,2.84,0.06000000000000005,2.78,-0.07000000000000028,2.7566666666666664,2.751666666666667,-0.01999999999999999,-0.14,-0.15000000000000002,0.01,-0.33999999999999997,0.35,-0.16000000000000003,-0.09666666666666661,0.12833333333333333,0.02935238095238102,6.3382523809523805,0.1298023809523805,6.20845,0.0032500000000004192,6.2052,0.0017499999999994742,6.304769047619047,6.2539920995671,-5.780002593994141,54.150001525878906,1.94000244140625,52.209999084472656,-11.380001068115234,63.59000015258789,-1.9699974060058594,51.576666514078774,58.44333267211914,0.0074999332427978516,2.3380000591278076,-0.02950000762939453,2.367500066757202,-0.2560000419616699,2.623500108718872,-0.1359999179840088,2.3503333727518716,2.553416689236959,-3.0,903.0,-228.0,1131.0,331.0,800.0,211.0,978.0,819.0,-315.0,9120.0,225.0,8895.0,-885.0,9780.0,30.0,8940.0,9524.166666666666,-6.880002593994135,7.630001525878903,11.98000244140625,-4.350000915527346,-6.46000106811524,2.1100001525878938,0.630002593994142,1.3433331807454418,2.4799993387858073,-150.0,-716.0,-218.0,9,2015
2015-10-01,48.43,2.34,-0.04,7096.0,6.3505,49.560001373291016,2.313499927520752,721.0,8400.0,1.130001373291016,-454.0,0.8100000000000023,47.62,1.0999999999999943,46.52,-10.04,56.56,-4.919999999999995,47.52333333333333,54.115,-0.3200000000000003,2.66,-0.10999999999999988,2.77,-0.06999999999999984,2.84,0.06000000000000005,2.59,2.706666666666667,0.12,-0.16,-0.01999999999999999,-0.14,-0.15000000000000002,0.01,-0.33999999999999997,-0.11333333333333327,0.08833333333333332,-0.01710476190476129,6.3676047619047615,0.02935238095238102,6.3382523809523805,0.1298023809523805,6.20845,0.0032500000000004192,6.352119047619047,6.278909523809524,1.19000244140625,48.369998931884766,-5.780002593994141,54.150001525878906,1.94000244140625,52.209999084472656,-11.380001068115234,50.6933339436849,55.5733331044515,-0.032000064849853516,2.3454999923706055,0.0074999332427978516,2.3380000591278076,-0.02950000762939453,2.367500066757202,-0.2560000419616699,2.3323333263397217,2.4579166968663535,-179.0,900.0,-3.0,903.0,-228.0,1131.0,331.0,841.3333333333334,840.6666666666666,-405.0,8805.0,-315.0,9120.0,225.0,8895.0,-885.0,8775.0,9125.0,0.3800024414062477,0.7499989318847682,-6.880002593994135,7.630001525878903,11.98000244140625,-4.350000915527346,-6.46000106811524,3.1700006103515626,1.4583331044514978,-299.0,-150.0,-716.0,10,2015
2015-11-01,44.27,2.09,-0.21,6288.0,6.364036842105262,49.560001373291016,2.313499927520752,584.0,7880.0,5.2900013732910125,-808.0,-4.159999999999997,48.43,0.8100000000000023,47.62,1.0999999999999943,46.52,-10.04,46.77333333333333,50.81333333333334,-0.25,2.34,-0.3200000000000003,2.66,-0.10999999999999988,2.77,-0.06999999999999984,2.3633333333333333,2.5799999999999996,-0.16999999999999998,-0.04,0.12,-0.16,-0.01999999999999999,-0.14,-0.15000000000000002,-0.1366666666666666,-0.03166666666666669,0.013536842105262181,6.3505,-0.01710476190476129,6.3676047619047615,0.02935238095238102,6.3382523809523805,0.1298023809523805,6.360713868003342,6.305673997493734,0.0,49.560001373291016,1.19000244140625,48.369998931884766,-5.780002593994141,54.150001525878906,1.94000244140625,49.163333892822266,52.90666707356771,0.0,2.313499927520752,-0.032000064849853516,2.3454999923706055,0.0074999332427978516,2.3380000591278076,-0.02950000762939453,2.3241666158040366,2.383583347002665,-137.0,721.0,-179.0,900.0,-3.0,903.0,-228.0,735.0,839.8333333333334,-520.0,8400.0,-405.0,8805.0,-315.0,9120.0,225.0,8361.666666666666,8813.333333333334,4.159999999999997,1.130001373291016,0.3800024414062477,0.7499989318847682,-6.880002593994135,7.630001525878903,11.98000244140625,2.390000559488932,2.0933337402343746,-454.0,-299.0,-150.0,11,2015
2015-12-01,38.01,1.93,-0.34,6401.0,6.449095454545454,37.279998779296875,2.125499963760376,478.0,8820.0,-0.730001220703123,113.0,-6.260000000000005,44.27,-4.159999999999997,48.43,0.8100000000000023,47.62,1.0999999999999943,43.56999999999999,46.90166666666667,-0.15999999999999992,2.09,-0.25,2.34,-0.3200000000000003,2.66,-0.10999999999999988,2.12,2.438333333333333,-0.13000000000000003,-0.21,-0.16999999999999998,-0.04,0.12,-0.16,-0.01999999999999999,-0.19666666666666657,-0.1466666666666667,0.08505861244019197,6.364036842105262,0.013536842105262181,6.3505,-0.01710476190476129,6.3676047619047615,0.02935238095238102,6.387877432216906,6.346323239917976,-12.28000259399414,49.560001373291016,0.0,49.560001373291016,1.19000244140625,48.369998931884766,-5.780002593994141,45.46666717529297,48.521666844685875,-0.18799996376037598,2.313499927520752,0.0,2.313499927520752,-0.032000064849853516,2.3454999923706055,0.0074999332427978516,2.25083327293396,2.300583322842916,-106.0,584.0,-137.0,721.0,-179.0,900.0,-3.0,594.3333333333334,786.1666666666666,940.0,7880.0,-520.0,8400.0,-405.0,8805.0,-315.0,8366.666666666666,8653.333333333334,-6.0200025939941355,5.2900013732910125,4.159999999999997,1.130001373291016,0.3800024414062477,0.7499989318847682,-6.880002593994135,1.8966671752929685,1.620000178019205,-808.0,-454.0,-299.0,12,2015
2016-01-01,30.7,2.28,0.17,5880.0,6.5726,34.7400016784668,2.063999891281128,317.0,8550.0,4.040001678466798,-521.0,-7.309999999999999,38.01,-6.260000000000005,44.27,-4.159999999999997,48.43,0.8100000000000023,37.660000000000004,42.59166666666667,0.34999999999999987,1.93,-0.15999999999999992,2.09,-0.25,2.34,-0.3200000000000003,2.0999999999999996,2.345,0.51,-0.34,-0.13000000000000003,-0.21,-0.16999999999999998,-0.04,0.12,-0.12666666666666657,-0.12000000000000004,0.12350454545454603,6.449095454545454,0.08505861244019197,6.364036842105262,0.013536842105262181,6.3505,-0.01710476190476129,6.46191076555024,6.407014906584643,-2.539997100830078,37.279998779296875,-12.28000259399414,49.560001373291016,0.0,49.560001373291016,1.19000244140625,40.52666727701823,45.61000061035156,-0.06150007247924805,2.125499963760376,-0.18799996376037598,2.313499927520752,0.0,2.313499927520752,-0.032000064849853516,2.1676665941874185,2.2499999602635703,-161.0,478.0,-106.0,584.0,-137.0,721.0,-179.0,459.6666666666667,650.5,-270.0,8820.0,940.0,7880.0,-520.0,8400.0,-405.0,8416.666666666666,8595.833333333334,4.770002899169921,-0.730001220703123,-6.0200025939941355,5.2900013732910125,4.159999999999997,1.130001373291016,0.3800024414062477,2.866667277018229,3.0183339436848957,113.0,-808.0,-454.0,1,2016
2016-02-01,32.18,1.99,0.08,6444.0,6.550050000000001,35.970001220703125,2.128499984741211,329.0,8565.0,3.7900012207031253,564.0,1.4800000000000004,30.7,-7.309999999999999,38.01,-6.260000000000005,44.27,-4.159999999999997,33.63,40.20166666666666,-0.2899999999999998,2.28,0.34999999999999987,1.93,-0.15999999999999992,2.09,-0.25,2.0666666666666664,2.215,-0.09000000000000001,0.17,0.51,-0.34,-0.13000000000000003,-0.21,-0.16999999999999998,-0.029999999999999912,-0.08333333333333336,-0.022549999999999848,6.5726,0.12350454545454603,6.449095454545454,0.08505861244019197,6.364036842105262,0.013536842105262181,6.523915151515151,6.442314509759246,1.2299995422363281,34.7400016784668,-2.539997100830078,37.279998779296875,-12.28000259399414,49.560001373291016,0.0,35.9966672261556,42.58000055948893,0.06450009346008301,2.063999891281128,-0.06150007247924805,2.125499963760376,-0.18799996376037598,2.313499927520752,0.0,2.1059999465942383,2.215083281199137,12.0,317.0,-161.0,478.0,-106.0,584.0,-137.0,374.6666666666667,554.8333333333334,15.0,8550.0,-270.0,8820.0,940.0,7880.0,-520.0,8645.0,8503.333333333334,-0.2500004577636723,4.040001678466798,4.770002899169921,-0.730001220703123,-6.0200025939941355,5.2900013732910125,4.159999999999997,2.3666672261556,2.378333892822266,-521.0,113.0,-808.0,2,2016
2016-03-01,38.21,1.73,0.43,7631.0,6.5026913043478265,39.599998474121094,2.18149995803833,429.0,10150.0,1.389998474121093,1187.0,6.030000000000001,32.18,1.4800000000000004,30.7,-7.309999999999999,38.01,-6.260000000000005,33.696666666666665,38.63333333333333,-0.26,1.99,-0.2899999999999998,2.28,0.34999999999999987,1.93,-0.15999999999999992,1.9999999999999998,2.06,0.35,0.08,-0.09000000000000001,0.17,0.51,-0.34,-0.13000000000000003,0.22666666666666677,0.014999999999999977,-0.0473586956521741,6.550050000000001,-0.022549999999999848,6.5726,0.12350454545454603,6.449095454545454,0.08505861244019197,6.541780434782609,6.464828933499757,3.6299972534179688,35.970001220703125,1.2299995422363281,34.7400016784668,-2.539997100830078,37.279998779296875,-12.28000259399414,36.77000045776367,41.11833381652832,0.05299997329711914,2.128499984741211,0.06450009346008301,2.063999891281128,-0.06150007247924805,2.125499963760376,-0.18799996376037598,2.124666611353556,2.1877499421437583,100.0,329.0,12.0,317.0,-161.0,478.0,-106.0,358.3333333333333,476.3333333333333,1585.0,8565.0,15.0,8550.0,-270.0,8820.0,940.0,9088.333333333334,8727.5,-2.4000027465820324,3.7900012207031253,-0.2500004577636723,4.040001678466798,4.770002899169921,-0.730001220703123,-6.0200025939941355,3.073333791097005,2.485000483194987,564.0,-521.0,113.0,3,2016
2016-04-01,41.58,1.92,0.47,6821.0,6.475433333333334,48.130001068115234,2.2790000438690186,703.0,8640.0,6.550001068115236,-810.0,3.3699999999999974,38.21,6.030000000000001,32.18,1.4800000000000004,30.7,-7.309999999999999,37.32333333333333,37.49166666666667,0.18999999999999995,1.73,-0.26,1.99,-0.2899999999999998,2.28,0.34999999999999987,1.88,1.99,0.03999999999999998,0.43,0.35,0.08,-0.09000000000000001,0.17,0.51,0.3266666666666667,0.09999999999999998,-0.027257971014492455,6.5026913043478265,-0.0473586956521741,6.550050000000001,-0.022549999999999848,6.5726,0.12350454545454603,6.50939154589372,6.485651155721979,8.53000259399414,39.599998474121094,3.6299972534179688,35.970001220703125,1.2299995422363281,34.7400016784668,-2.539997100830078,41.233333587646484,40.88000043233236,0.09750008583068848,2.18149995803833,0.05299997329711914,2.128499984741211,0.06450009346008301,2.063999891281128,-0.06150007247924805,2.196333328882853,2.1819999615351358,274.0,429.0,100.0,329.0,12.0,317.0,-161.0,487.0,473.3333333333333,-1510.0,10150.0,1585.0,8565.0,15.0,8550.0,-270.0,9118.333333333334,8767.5,5.160002593994143,1.389998474121093,-2.4000027465820324,3.7900012207031253,-0.2500004577636723,4.040001678466798,4.770002899169921,3.9100002543131516,3.3883337656656902,1187.0,564.0,-521.0,4,2016
2016-05-01,46.74,1.92,0.4,6974.0,6.525880952380952,48.130001068115234,2.2790000438690186,612.0,8720.0,1.3900010681152324,153.0,5.160000000000004,41.58,3.3699999999999974,38.21,6.030000000000001,32.18,1.4800000000000004,42.17666666666667,37.903333333333336,0.0,1.92,0.18999999999999995,1.73,-0.26,1.99,-0.2899999999999998,1.8566666666666665,1.9616666666666667,-0.06999999999999995,0.47,0.03999999999999998,0.43,0.35,0.08,-0.09000000000000001,0.4333333333333334,0.20166666666666663,0.05044761904761774,6.475433333333334,-0.027257971014492455,6.5026913043478265,-0.0473586956521741,6.550050000000001,-0.022549999999999848,6.501335196687371,6.512625174101262,0.0,48.130001068115234,8.53000259399414,39.599998474121094,3.6299972534179688,35.970001220703125,1.2299995422363281,45.28666687011719,40.64166704813639,0.0,2.2790000438690186,0.09750008583068848,2.18149995803833,0.05299997329711914,2.128499984741211,0.06450009346008301,2.246500015258789,2.1762499809265137,-91.0,703.0,274.0,429.0,100.0,329.0,12.0,581.3333333333334,478.0,80.0,8640.0,-1510.0,10150.0,1585.0,8565.0,15.0,9170.0,8907.5,-5.160000000000004,6.550001068115236,5.160002593994143,1.389998474121093,-2.4000027465820324,3.7900012207031253,-0.2500004577636723,3.1100002034505203,2.73833371480306,-810.0,1187.0,564.0,5,2016
2016-06-01,48.25,2.59,0.33,8329.0,6.589222727272727,49.68000030517578,2.194499969482422,660.0,9560.0,1.4300003051757812,1355.0,1.509999999999998,46.74,5.160000000000004,41.58,3.3699999999999974,38.21,6.030000000000001,45.52333333333333,39.61000000000001,0.6699999999999999,1.92,0.0,1.92,0.18999999999999995,1.73,-0.26,2.143333333333333,2.0716666666666668,-0.07,0.4,-0.06999999999999995,0.47,0.03999999999999998,0.43,0.35,0.40000000000000013,0.3133333333333333,0.06334177489177506,6.525880952380952,0.05044761904761774,6.475433333333334,-0.027257971014492455,6.5026913043478265,-0.0473586956521741,6.530179004329004,6.535979719555807,1.5499992370605469,48.130001068115234,0.0,48.130001068115234,8.53000259399414,39.599998474121094,3.6299972534179688,48.64666748046875,42.70833396911621,-0.08450007438659668,2.2790000438690186,0.0,2.2790000438690186,0.09750008583068848,2.18149995803833,0.05299997329711914,2.25083335240682,2.187749981880188,48.0,612.0,-91.0,703.0,274.0,429.0,100.0,658.3333333333334,508.3333333333333,840.0,8720.0,80.0,8640.0,-1510.0,10150.0,1585.0,8973.333333333334,9030.833333333334,0.039999237060548865,1.3900010681152324,-5.160000000000004,6.550001068115236,5.160002593994143,1.389998474121093,-2.4000027465820324,3.1233341471354166,3.098333969116211,153.0,-810.0,1187.0,6,2016
2016-07-01,44.95,2.82,-0.16,8351.0,6.677105,42.459999084472656,2.2204999923706055,656.0,9030.0,-2.4900009155273466,22.0,-3.299999999999997,48.25,1.509999999999998,46.74,5.160000000000004,41.58,3.3699999999999974,46.64666666666667,41.985,0.22999999999999998,2.59,0.6699999999999999,1.92,0.0,1.92,0.18999999999999995,2.4433333333333334,2.1616666666666666,-0.49,0.33,-0.07,0.4,-0.06999999999999995,0.47,0.03999999999999998,0.19000000000000014,0.25833333333333336,0.08788227272727323,6.589222727272727,0.06334177489177506,6.525880952380952,0.05044761904761774,6.475433333333334,-0.027257971014492455,6.597402893217892,6.553397219555806,-7.220001220703125,49.68000030517578,1.5499992370605469,48.130001068115234,0.0,48.130001068115234,8.53000259399414,46.756666819254555,43.99500020345052,0.026000022888183594,2.194499969482422,-0.08450007438659668,2.2790000438690186,0.0,2.2790000438690186,0.09750008583068848,2.231333335240682,2.2138333320617676,-4.0,660.0,48.0,612.0,-91.0,703.0,274.0,642.6666666666666,564.8333333333334,-530.0,9560.0,840.0,8720.0,80.0,8640.0,-1510.0,9103.333333333334,9110.833333333334,-3.920001220703128,1.4300003051757812,0.039999237060548865,1.3900010681152324,-5.160000000000004,6.550001068115236,5.160002593994143,0.11000015258788902,2.01000020345052,1355.0,153.0,-810.0,7,2016
2016-08-01,45.84,2.82,0.09,8331.0,6.646573913043477,47.040000915527344,2.069499969482422,711.0,8990.0,1.2000009155273403,-20.0,0.8900000000000006,44.95,-3.299999999999997,48.25,1.509999999999998,46.74,5.160000000000004,46.34666666666667,44.26166666666668,0.0,2.82,0.22999999999999998,2.59,0.6699999999999999,1.92,0.0,2.7433333333333336,2.3000000000000003,0.25,-0.16,-0.49,0.33,-0.07,0.4,-0.06999999999999995,0.08666666666666677,0.25999999999999995,-0.030531086956522735,6.677105,0.08788227272727323,6.589222727272727,0.06334177489177506,6.525880952380952,0.05044761904761774,6.637633880105401,6.569484538396385,4.5800018310546875,42.459999084472656,-7.220001220703125,49.68000030517578,1.5499992370605469,48.130001068115234,0.0,46.393333435058594,45.84000015258789,-0.1510000228881836,2.2204999923706055,0.026000022888183594,2.194499969482422,-0.08450007438659668,2.2790000438690186,0.0,2.1614999771118164,2.2039999961853027,55.0,656.0,-4.0,660.0,48.0,612.0,-91.0,675.6666666666666,628.5,-40.0,9030.0,-530.0,9560.0,840.0,8720.0,80.0,9193.333333333334,9181.666666666666,3.690001831054687,-2.4900009155273466,-3.920001220703128,1.4300003051757812,0.039999237060548865,1.3900010681152324,-5.160000000000004,0.046666768391925,1.5783334859212228,22.0,1355.0,153.0,8,2016
2016-09-01,46.57,2.99,0.24,8024.0,6.670180952380953,49.060001373291016,2.2019999027252197,875.0,8870.0,2.4900013732910153,-307.0,0.7299999999999969,45.84,0.8900000000000006,44.95,-3.299999999999997,48.25,1.509999999999998,45.78666666666667,45.655,0.17000000000000037,2.82,0.0,2.82,0.22999999999999998,2.59,0.6699999999999999,2.8766666666666665,2.51,0.15,0.09,0.25,-0.16,-0.49,0.33,-0.07,0.056666666666666754,0.2283333333333333,0.023607039337475655,6.646573913043477,-0.030531086956522735,6.677105,0.08788227272727323,6.589222727272727,0.06334177489177506,6.664619955141476,6.59739947973524,2.020000457763672,47.040000915527344,4.5800018310546875,42.459999084472656,-7.220001220703125,49.68000030517578,1.5499992370605469,46.186667124430336,47.41666730244955,0.13249993324279785,2.069499969482422,-0.1510000228881836,2.2204999923706055,0.026000022888183594,2.194499969482422,-0.08450007438659668,2.1639999548594155,2.2074166536331177,164.0,711.0,55.0,656.0,-4.0,660.0,48.0,747.3333333333334,702.8333333333334,-120.0,8990.0,-40.0,9030.0,-530.0,9560.0,840.0,8963.333333333334,8968.333333333334,1.290000457763675,1.2000009155273403,3.690001831054687,-2.4900009155273466,-3.920001220703128,1.4300003051757812,0.039999237060548865,0.4000004577636697,1.761667302449543,-20.0,22.0,1355.0,9,2016
2016-10-01,49.52,2.98,0.12,8787.0,6.73031,48.29999923706055,2.200500011444092,857.0,9450.0,-1.2200007629394563,763.0,2.950000000000003,46.57,0.7299999999999969,45.84,0.8900000000000006,44.95,-3.299999999999997,47.31,46.97833333333333,-0.010000000000000231,2.99,0.17000000000000037,2.82,0.0,2.82,0.22999999999999998,2.9299999999999997,2.686666666666667,-0.12,0.24,0.15,0.09,0.25,-0.16,-0.49,0.1500000000000001,0.17,0.06012904761904725,6.670180952380953,0.023607039337475655,6.646573913043477,-0.030531086956522735,6.677105,0.08788227272727323,6.682354955141477,6.639878924179684,-0.7600021362304688,49.060001373291016,2.020000457763672,47.040000915527344,4.5800018310546875,42.459999084472656,-7.220001220703125,48.13333384195963,47.445000330607094,-0.0014998912811279297,2.2019999027252197,0.13249993324279785,2.069499969482422,-0.1510000228881836,2.2204999923706055,0.026000022888183594,2.1573332945505777,2.19433331489563,-18.0,875.0,164.0,711.0,55.0,656.0,-4.0,814.3333333333334,728.5,580.0,8870.0,-120.0,8990.0,-40.0,9030.0,-530.0,9103.333333333334,9103.333333333334,-3.7100021362304716,2.4900013732910153,1.290000457763675,1.2000009155273403,3.690001831054687,-2.4900009155273466,-3.920001220703128,0.8233338419596331,0.4666669972737611,-307.0,-20.0,22.0,10,2016
2016-11-01,44.73,2.55,-0.16,8522.0,6.84016,50.470001220703125,2.621500015258789,1204.0,9840.0,5.740001220703128,-265.0,-4.790000000000006,49.52,2.950000000000003,46.57,0.7299999999999969,45.84,0.8900000000000006,46.94,46.64333333333334,-0.43000000000000016,2.98,-0.010000000000000231,2.99,0.17000000000000037,2.82,0.0,2.84,2.7916666666666665,-0.28,0.12,-0.12,0.24,0.15,0.09,0.25,0.06666666666666675,0.07666666666666665,0.10984999999999978,6.73031,0.06012904761904725,6.670180952380953,0.023607039337475655,6.646573913043477,-0.030531086956522735,6.746883650793651,6.692258765449526,2.170001983642578,48.29999923706055,-0.7600021362304688,49.060001373291016,2.020000457763672,47.040000915527344,4.5800018310546875,49.27666727701823,47.835000356038414,0.42100000381469727,2.200500011444092,-0.0014998912811279297,2.2019999027252197,0.13249993324279785,2.069499969482422,-0.1510000228881836,2.3413333098093667,2.251416643460592,347.0,857.0,-18.0,875.0,164.0,711.0,55.0,978.6666666666666,827.1666666666666,390.0,9450.0,580.0,8870.0,-120.0,8990.0,-40.0,9386.666666666666,9290.0,6.960001983642584,-1.2200007629394563,-3.7100021362304716,2.4900013732910153,1.290000457763675,1.2000009155273403,3.690001831054687,2.336667277018229,1.191667022705077,763.0,-307.0,-20.0,11,2016
